page_url,image_url,text_surrogate
https://harrypotter.fandom.com/wiki/Harry_Potter_Interactive_DVD_Game:_Hogwarts_Challenge,https://static.wikia.nocookie.net/harrypotter/images/0/0b/Hogwartschallenge.jpg,Harry Potter Interactive DVD Game: Hogwarts Challenge | Harry Potter Wiki | Fandom Hogwartschallenge
https://harrypotter.fandom.com/wiki/Augurey,https://static.wikia.nocookie.net/harrypotter/images/d/db/Augurey_COG.jpg,Augurey | Harry Potter Wiki | Fandom Augurey
https://harrypotter.fandom.com/wiki/Death_Eaters,https://static.wikia.nocookie.net/harrypotter/images/d/d4/Death_Eaters_WBST.png,Death Eaters | Harry Potter Wiki | Fandom Death Eaters WBST
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(soundtrack),https://static.wikia.nocookie.net/harrypotter/images/a/a7/Harry_Potter_3_soundtrack.jpg,Harry Potter and the Prisoner of Azkaban (soundtrack) | Harry Potter Wiki | Fandom Harry Potter 3 soundtrack
https://harrypotter.fandom.com/wiki/Flying_(class),https://static.wikia.nocookie.net/harrypotter/images/4/49/B1C9M1_Flying_class_in_1991.jpg,Flying (class) | Harry Potter Wiki | Fandom B1C9M1 Flying class in 1991
https://harrypotter.fandom.com/wiki/St_Oswald%27s_Home_for_Old_Witches_and_Wizards,https://static.wikia.nocookie.net/harrypotter/images/e/ec/Amos_Diggory_with_Albus_Potter_and_Scorpious_Malfoy.png,St Oswald's Home for Old Witches and Wizards | Harry Potter Wiki | Fandom Amos Diggory with Albus Potter and Scorpious Malfoy
https://harrypotter.fandom.com/wiki/Azkaban,https://static.wikia.nocookie.net/harrypotter/images/b/b6/Azkaban_concept_art.png,Azkaban | Harry Potter Wiki | Fandom Azkaban concept art
https://harrypotter.fandom.com/wiki/J._K._Rowling%27s_Wizarding_World:_Movie_Magic_Volume_Two:_Curious_Creatures,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Wizarding_World_Movie_Magic_Vol2.jpg,J. K. Rowling's Wizarding World: Movie Magic Volume Two: Curious Creatures | Harry Potter Wiki | Fandom Wizarding World Movie Magic Vol2
https://harrypotter.fandom.com/wiki/Honeydukes_Express,https://static.wikia.nocookie.net/harrypotter/images/0/0f/Food_rolley_lady_2.png,Honeydukes Express | Harry Potter Wiki | Fandom Food rolley lady 2
https://harrypotter.fandom.com/wiki/Lily_Potter_(I),https://static.wikia.nocookie.net/harrypotter/images/5/53/Lily_Potter_%28I%29_DHF2.jpg,Lily Potter (I) | Harry Potter Wiki | Fandom Lily Potter (I) DHF2
https://harrypotter.fandom.com/wiki/Harry_Potter_for_Kinect,https://static.wikia.nocookie.net/harrypotter/images/b/bc/Harry_Potter_for_Kinect.png,Harry Potter for Kinect | Harry Potter Wiki | Fandom HarryPotterforKinect
https://harrypotter.fandom.com/wiki/Fantastic_Beasts_and_Where_to_Find_Them_(companion_book),https://static.wikia.nocookie.net/harrypotter/images/1/1d/Fantastic_Beasts_and_Where_to_Find_Them.jpg,Fantastic Beasts and Where to Find Them (companion book) | Harry Potter Wiki | Fandom Fantastic Beasts and Where to Find Them
https://harrypotter.fandom.com/wiki/Harry_Potter:_The_Character_Vault,https://static.wikia.nocookie.net/harrypotter/images/5/5a/Harry_Potter_The_Character_Vault.jpg,Harry Potter: The Character Vault | Harry Potter Wiki | Fandom Harry Potter The Character Vault
https://harrypotter.fandom.com/wiki/Golden_egg,https://static.wikia.nocookie.net/harrypotter/images/9/97/Golden_Egg.png,Golden egg | Harry Potter Wiki | Fandom Golden Egg
https://harrypotter.fandom.com/it/wiki/Harry_Potter_e_la_maledizione_dell%27erede,https://static.wikia.nocookie.net/harrypotter/images/3/37/Harry_Potter_e_la_maledizione_dell%27erede%2C_copertina.jpg,"Harry Potter e la maledizione dell'erede | Harry Potter Wiki | Fandom Harry Potter e la maledizione dell'erede, copertina"
https://harrypotter.fandom.com/wiki/Scorpius_Malfoy,https://static.wikia.nocookie.net/harrypotter/images/c/cd/Scorpius_Malfoy_%28HPCC%29.png,Scorpius Malfoy | Harry Potter Wiki | Fandom Scorpius Malfoy (HPCC)
https://harrypotter.fandom.com/wiki/Ministry_of_Magic,https://static.wikia.nocookie.net/harrypotter/images/4/46/Ministry_of_magic_logo.png,Ministry of Magic | Harry Potter Wiki | Fandom Ministry of magic logo
https://harrypotter.fandom.com/wiki/Delphini,https://static.wikia.nocookie.net/harrypotter/images/8/87/Delphini_%28played_by_Gillian_Cosgriff%29_crop.png,Delphini | Harry Potter Wiki | Fandom Delphini (played by Gillian Cosgriff) crop
https://harrypotter.fandom.com/wiki/Fantastic_Beasts:_The_Secrets_of_Dumbledore_-_The_Complete_Screenplay,https://static.wikia.nocookie.net/harrypotter/images/5/53/The_Secrets_of_Dumbledore_The_Complete_Screenplay.png,Fantastic Beasts: The Secrets of Dumbledore - The Complete Screenplay | Harry Potter Wiki | Fandom The Secrets of Dumbledore The Complete Screenplay
https://harrypotter.fandom.com/wiki/Potter_family,https://static.wikia.nocookie.net/harrypotter/images/4/4f/PotterFamily2.png,Potter family | Harry Potter Wiki | Fandom PotterFamily2
https://harrypotter.fandom.com/wiki/Fantastic_Beasts_and_Where_to_Find_Them_(soundtrack),https://static.wikia.nocookie.net/harrypotter/images/a/a2/Fantastic_Beasts_Soundtrack.jpg,Fantastic Beasts and Where to Find Them (soundtrack) | Harry Potter Wiki | Fandom Fantastic Beasts Soundtrack
https://harrypotter.fandom.com/wiki/Cedric_Diggory,https://static.wikia.nocookie.net/harrypotter/images/9/90/Cedric_Diggory_Profile.png,Cedric Diggory | Harry Potter Wiki | Fandom Cedric Diggory Profile
https://harrypotter.fandom.com/wiki/The_Case_of_Beasts:_Explore_the_Film_Wizardry_of_Fantastic_Beasts_and_Where_to_Find_Them,https://static.wikia.nocookie.net/harrypotter/images/2/21/Thecaseofbeasts.jpeg/revision/latest/scale-to-width-down/268?cb=20160901111225,The Case of Beasts: Explore the Film Wizardry of Fantastic Beasts and Where to Find Them | Harry Potter Wiki | Fandom Thecaseofbeasts
https://harrypotter.fandom.com/wiki/Forbidden_Forest,https://static.wikia.nocookie.net/harrypotter/images/b/bd/B1C15M2_Forbidden_Forest.png,Forbidden Forest | Harry Potter Wiki | Fandom B1C15M2 Forbidden Forest
https://harrypotter.fandom.com/vi/wiki/Harry_Potter_v%C3%A0_%C4%90%E1%BB%A9a_tr%E1%BA%BB_b%E1%BB%8B_Nguy%E1%BB%81n_r%E1%BB%A7a,https://static.wikia.nocookie.net/harrypottervn/images/1/14/Harry_Potter_and_the_Cursed_Child_Script_Book_Cover.jpg,Harry Potter và Đứa trẻ bị Nguyền rủa | Harry Potter VN Wiki | Fandom Harry Potter and the Cursed Child Script Book Cover
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1_(video_game_soundtrack),https://static.wikia.nocookie.net/harrypotter/images/e/ea/Harry_Potter_and_the_Deathly_Hallows_Part_1_Game_Soundtrack.jpg,Harry Potter and the Deathly Hallows: Part 1 (video game soundtrack) | Harry Potter Wiki | Fandom Harry Potter and the Deathly Hallows Part 1 Game Soundtrack
https://harrypotter.fandom.com/wiki/Centaur,https://static.wikia.nocookie.net/harrypotter/images/f/f4/Centaur_Pottermore.png,Centaur | Harry Potter Wiki | Fandom Centaur Pottermore
https://harrypotter.fandom.com/wiki/Banishing_Charm,https://static.wikia.nocookie.net/harrypotter/images/d/db/Depulso.jpg,Banishing Charm | Harry Potter Wiki | Fandom Depulso
https://harrypotter.fandom.com/wiki/Pumpkin,https://static.wikia.nocookie.net/harrypotter/images/5/51/Pumpkin_hp3.jpeg/revision/latest/scale-to-width-down/267?cb=20110807060615,Pumpkin | Harry Potter Wiki | Fandom Pumpkin hp3
https://harrypotter.fandom.com/wiki/Patronus_Charm,https://static.wikia.nocookie.net/harrypotter/images/f/fe/Patronus_PM_SilverStagPatronus_MomentIllust.jpg,Patronus Charm | Harry Potter Wiki | Fandom Patronus PM SilverStagPatronus MomentIllust
https://harrypotter.fandom.com/wiki/Allan_Corduner,https://static.wikia.nocookie.net/harrypotter/images/f/f8/Allan_Corduner.jpg,Allan Corduner | Harry Potter Wiki | Fandom Allan Corduner
https://harrypotter.fandom.com/fr/wiki/Harry_Potter_et_le_prisonnier_d%27Azkaban_(jeu),https://static.wikia.nocookie.net/harrypotter/images/6/67/HPPApackshotfr.jpg,Harry Potter et le prisonnier d'Azkaban (jeu) | Wiki Harry Potter | Fandom HPPApackshotfr
https://harrypotter.fandom.com/wiki/Weasleys%27_Wares,https://static.wikia.nocookie.net/harrypotter/images/9/97/Unused_bathroom.jpg,Weasleys' Wares | Harry Potter Wiki | Fandom Unused bathroom
https://harrypotter.fandom.com/es/wiki/Harry_Potter_y_el_prisionero_de_Azkaban_(videojuego),https://static.wikia.nocookie.net/esharrypotter/images/e/ea/V3_harry_potter_y_el_prisionero_de_azkaban_caratula.jpg,Harry Potter y el prisionero de Azkaban (videojuego) | Harry Potter Wiki | Fandom V3 harry potter y el prisionero de azkaban caratula
https://harrypotter.fandom.com/wiki/Gregg_Chillin,https://static.wikia.nocookie.net/harrypotter/images/0/0b/Greg_Chillin.jpg,Gregg Chillin | Harry Potter Wiki | Fandom Greg Chillin
https://harrypotter.fandom.com/wiki/Potion,https://static.wikia.nocookie.net/harrypotter/images/7/70/SilverCauldron.jpg,Potion | Harry Potter Wiki | Fandom SilverCauldron
https://harrypotter.fandom.com/wiki/Daisy,https://static.wikia.nocookie.net/harrypotter/images/c/c1/Daisy.png,Daisy | Harry Potter Wiki | Fandom Daisy
https://harrypotter.fandom.com/wiki/Fairy_wings,https://static.wikia.nocookie.net/harrypotter/images/c/ce/Fairy-wings.png,Fairy wings | Harry Potter Wiki | Fandom Fairy-wings
https://harrypotter.fandom.com/wiki/Boggart,https://static.wikia.nocookie.net/harrypotter/images/8/8e/Boggart_Shapeshifting.jpg,Boggart | Harry Potter Wiki | Fandom Boggart Shapeshifting
https://harrypotter.fandom.com/wiki/Chocolate_Frog,https://static.wikia.nocookie.net/harrypotter/images/6/6a/Chocolate-frog-lrg.png,Chocolate Frog | Harry Potter Wiki | Fandom Chocolate-frog-lrg
https://harrypotter.fandom.com/wiki/Softening_Charm,https://static.wikia.nocookie.net/harrypotter/images/7/71/SpongifyHM.png,Softening Charm | Harry Potter Wiki | Fandom SpongifyHM
https://harrypotter.fandom.com/wiki/Quidditch,https://static.wikia.nocookie.net/harrypotter/images/7/7b/Quidditch_pitch.gif/revision/latest?cb=20140716235451,Quidditch | Harry Potter Wiki | Fandom Quidditch pitch
https://harrypotter.fandom.com/wiki/Girding_Potion,https://static.wikia.nocookie.net/harrypotter/images/0/02/Girding_Potion_HBPG.png,Girding Potion | Harry Potter Wiki | Fandom Girding Potion HBPG
https://harrypotter.fandom.com/wiki/Hedwig,https://static.wikia.nocookie.net/harrypotter/images/1/1e/Hedwig_Snowy_Owl_PM.png,Hedwig | Harry Potter Wiki | Fandom Hedwig Snowy Owl PM
https://harrypotter.fandom.com/wiki/Knockback_Jinx,https://static.wikia.nocookie.net/harrypotter/images/f/ff/Flipendo_HM_Spell_Icon.png,Knockback Jinx | Harry Potter Wiki | Fandom Flipendo HM Spell Icon
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(PC),https://static.wikia.nocookie.net/harrypotter/images/8/84/Prisoner_of_Azkaban_game_cover_PC.jpg,Harry Potter and the Prisoner of Azkaban (video game) | Harry Potter Wiki | Fandom Prisoner of Azkaban game cover PC
https://harrypotter.fandom.com/wiki/Gregory_Goyle,https://static.wikia.nocookie.net/harrypotter/images/e/e7/Gregory_Goyle_DH2.jpg,Gregory Goyle | Harry Potter Wiki | Fandom Gregory Goyle DH2
https://harrypotter.fandom.com/wiki/Leaky_Cauldron,https://static.wikia.nocookie.net/harrypotter/images/8/8f/LeakyCauldron_WB_F1_SomeoneOutsideLeakyCauldron_Illust_080615_Land.jpg,Leaky Cauldron | Harry Potter Wiki | Fandom LeakyCauldron WB F1 SomeoneOutsideLeakyCauldron Illust 080615 Land
https://harrypotter.fandom.com/wiki/Flying_book,https://static.wikia.nocookie.net/harrypotter/images/6/64/Flying_book_%28PS_-_PS1%29.png,Flying book | Harry Potter Wiki | Fandom Flying book (PS - PS1)
https://harrypotter.fandom.com/wiki/Chizpurfle,https://static.wikia.nocookie.net/harrypotter/images/9/9b/Chizpurfle.png,Chizpurfle | Harry Potter Wiki | Fandom Chizpurfle
https://harrypotter.fandom.com/wiki/Draconifors_Spell,https://static.wikia.nocookie.net/harrypotter/images/3/35/DraconiforsPAS.png,Draconifors Spell | Harry Potter Wiki | Fandom DraconiforsPAS
https://harrypotter.fandom.com/wiki/Water,https://static.wikia.nocookie.net/harrypotter/images/a/a7/Black_Lake.jpg,Water | Harry Potter Wiki | Fandom Black Lake
https://harrypotter.fandom.com/wiki/Chafurin,https://static.wikia.nocookie.net/harrypotter/images/5/5d/Chafurin.jpg,Chafurin | Harry Potter Wiki | Fandom Chafurin
https://harrypotter.fandom.com/wiki/Levitation_Charm,https://static.wikia.nocookie.net/harrypotter/images/c/cf/Levitation_Charm_PSF.gif/revision/latest?cb=20211219114721,Levitation Charm | Harry Potter Wiki | Fandom PS Wingardium Leviosa feather
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(GBA),https://static.wikia.nocookie.net/harrypotter/images/8/88/POA_GBA.jpg,Harry Potter and the Prisoner of Azkaban (GBA) | Harry Potter Wiki | Fandom POA GBA
https://harrypotter.fandom.com/wiki/Fairy,https://static.wikia.nocookie.net/harrypotter/images/4/43/Fairy.png,Fairy | Harry Potter Wiki | Fandom Fairy
https://harrypotter.fandom.com/ru/wiki/%D0%93%D0%B0%D1%80%D1%80%D0%B8_%D0%9F%D0%BE%D1%82%D1%82%D0%B5%D1%80_%D0%B8_%D1%83%D0%B7%D0%BD%D0%B8%D0%BA_%D0%90%D0%B7%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%B0_(%D0%B8%D0%B3%D1%80%D0%B0),https://static.wikia.nocookie.net/harrypotter/images/8/84/Prisoner_of_Azkaban_game_cover_PC.jpg,Гарри Поттер и узник Азкабана (игра) | Гарри Поттер вики | Fandom Prisoner of Azkaban game cover PC
https://harrypotter.fandom.com/wiki/Rabbit,https://static.wikia.nocookie.net/harrypotter/images/5/56/White_rabbits_OOTP_NDS.png,Rabbit | Harry Potter Wiki | Fandom White rabbits OOTP NDS
https://harrypotter.fandom.com/pt-br/wiki/Harry_Potter_e_o_Prisioneiro_de_Azkaban_(jogo),https://static.wikia.nocookie.net/harrypotter/images/7/7e/Harrypotter3jogo.jpg,Harry Potter e o Prisioneiro de Azkaban (jogo) | Harry Potter Wiki | Fandom Harrypotter3jogo
https://harrypotter.fandom.com/wiki/Charmed_skeleton,https://static.wikia.nocookie.net/harrypotter/images/8/88/Charmed_skeleton.jpg,Charmed skeleton | Harry Potter Wiki | Fandom Charmed skeleton
https://harrypotter.fandom.com/wiki/Rat_spleen,https://static.wikia.nocookie.net/harrypotter/images/7/73/Powdered-rat-spleen-lrg.png,Rat spleen | Harry Potter Wiki | Fandom Powdered-rat-spleen-lrg
https://harrypotter.fandom.com/wiki/Folio_Bruti,https://static.wikia.nocookie.net/harrypotter/images/a/a1/Folio_Bruti.png,Folio Bruti | Harry Potter Wiki | Fandom Folio Bruti
https://harrypotter.fandom.com/wiki/Andrew_Cleveley,https://static.wikia.nocookie.net/harrypotter/images/7/74/Andrew_Cleveley.png,Andrew Cleveley | Harry Potter Wiki | Fandom Andrew Cleveley
https://harrypotter.fandom.com/wiki/Folio_Universitas,https://static.wikia.nocookie.net/harrypotter/images/1/18/Folio_Universitas_POAG_PC.png,Folio Universitas | Harry Potter Wiki | Fandom Folio Universitas POAG PC
https://harrypotter.fandom.com/wiki/Charms_(class),https://static.wikia.nocookie.net/harrypotter/images/5/57/CharmsHPCard.jpg,Charms (class) | Harry Potter Wiki | Fandom CharmsHPCard
https://harrypotter.fandom.com/wiki/Jonathan_Kydd,https://static.wikia.nocookie.net/harrypotter/images/b/b7/Jonathan_kydd.jpg,Jonathan Kydd | Harry Potter Wiki | Fandom Jonathan kydd
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(GBC),https://static.wikia.nocookie.net/harrypotter/images/d/d1/GBC_front.jpg,Harry Potter and the Philosopher's Stone (GBC) | Harry Potter Wiki | Fandom GBC front
https://harrypotter.fandom.com/wiki/Buckbeak,https://static.wikia.nocookie.net/harrypotter/images/c/c7/B3C14M1_cropped_Buckbeak_PM.png,Buckbeak | Harry Potter Wiki | Fandom Buckbeak Pottermore
https://harrypotter.fandom.com/wiki/Mending_Charm,https://static.wikia.nocookie.net/harrypotter/images/6/66/Reparo.gif/revision/latest?cb=20140306221146,Mending Charm | Harry Potter Wiki | Fandom Reparo
https://harrypotter.fandom.com/wiki/Wiggenweld_Potion,https://static.wikia.nocookie.net/harrypotter/images/6/64/Wiggenweld_Potion_HM.png,Wiggenweld Potion | Harry Potter Wiki | Fandom Wiggenweld Potion HM
https://harrypotter.fandom.com/wiki/Filius_Flitwick,https://static.wikia.nocookie.net/harrypotter/images/4/4b/Flitwickarmourbattle.png,Filius Flitwick | Harry Potter Wiki | Fandom Flitwickarmourbattle
https://harrypotter.fandom.com/wiki/Doxy_egg,https://static.wikia.nocookie.net/harrypotter/images/3/37/Doxy-egg-lrg.png,Doxy egg | Harry Potter Wiki | Fandom Doxy-egg-lrg
https://harrypotter.fandom.com/wiki/Sternius,https://static.wikia.nocookie.net/harrypotter/images/a/aa/Steleus.gif/revision/latest/scale-to-width-down/268?cb=20180628170439,Sternius | Harry Potter Wiki | Fandom Steleus
https://harrypotter.fandom.com/wiki/Dragonfly_thorax,https://static.wikia.nocookie.net/harrypotter/images/f/ff/DragonflyThoraxes.png,Dragonfly thorax | Harry Potter Wiki | Fandom DragonflyThoraxes
https://harrypotter.fandom.com/wiki/Hag,https://static.wikia.nocookie.net/harrypotter/images/d/db/Hag_WU.png,Hag | Harry Potter Wiki | Fandom Hag WU
https://harrypotter.fandom.com/wiki/Pumpkin-Head_Jinx,https://static.wikia.nocookie.net/harrypotter/images/9/97/Melofors_Jinx_HM_spell_icon.png,Pumpkin-Head Jinx | Harry Potter Wiki | Fandom Melofors Jinx HM spell icon
https://harrypotter.fandom.com/wiki/Flobberworm,https://static.wikia.nocookie.net/harrypotter/images/0/01/FlobberwormWU.png,Flobberworm | Harry Potter Wiki | Fandom FlobberwormWU
https://harrypotter.fandom.com/wiki/Peeves,https://static.wikia.nocookie.net/harrypotter/images/0/01/Peeves_-_Bob_Venables_PM.gif/revision/latest/scale-to-width-down/268?cb=20171018234135,Peeves | Harry Potter Wiki | Fandom Peeves - Bob Venables PM
https://harrypotter.fandom.com/wiki/Fire_crab,https://static.wikia.nocookie.net/harrypotter/images/3/32/Fire_Crab.png,Fire Crab | Harry Potter Wiki | Fandom Fire Crab
https://harrypotter.fandom.com/wiki/Fred_Weasley,https://static.wikia.nocookie.net/harrypotter/images/9/9e/Fred_Weasley_promo_DHF1.jpg,Fred Weasley | Harry Potter Wiki | Fandom Fred HS TDH promo
https://harrypotter.fandom.com/wiki/Wand-Lighting_Charm,https://static.wikia.nocookie.net/harrypotter/images/4/43/Wand-lighting_charm.gif/revision/latest?cb=20140912023113,Wand-Lighting Charm | Harry Potter Wiki | Fandom Wand-lighting charm
https://harrypotter.fandom.com/wiki/Bean_Bonus_Room,https://static.wikia.nocookie.net/harrypotter/images/5/54/Bean_Bonus_Room.png,Bean Bonus Room | Harry Potter Wiki | Fandom Bean Bonus Room
https://harrypotter.fandom.com/wiki/Bertie_Bott%27s_Every_Flavour_Beans,https://static.wikia.nocookie.net/harrypotter/images/6/60/Bertie_Botts_EFB.png,Bertie Bott's Every Flavour Beans | Harry Potter Wiki | Fandom Bertie Botts EFB
https://harrypotter.fandom.com/wiki/Tom_Goodman-Hill,https://static.wikia.nocookie.net/harrypotter/images/e/e5/Tom_Goodman-Hill_IMDB.jpg,Tom Goodman-Hill | Harry Potter Wiki | Fandom Tom Goodman-Hill IMDB
https://harrypotter.fandom.com/wiki/Antidote_to_Uncommon_Poisons,https://static.wikia.nocookie.net/harrypotter/images/b/bd/Antidote_to_Uncommon_Poisons.png,Antidote to Uncommon Poisons | Harry Potter Wiki | Fandom Antidote to Uncommon Poisons
https://harrypotter.fandom.com/wiki/Anti-Paralysis_Potion,https://static.wikia.nocookie.net/harrypotter/images/a/aa/Anti-Paralysis_Potion.png,Anti-Paralysis Potion | Harry Potter Wiki | Fandom Anti-Paralysis Potion
https://harrypotter.fandom.com/wiki/Pixie,https://static.wikia.nocookie.net/harrypotter/images/0/05/PixieProfile.png,Pixie | Harry Potter Wiki | Fandom PixieProfile
https://harrypotter.fandom.com/wiki/Moly,https://static.wikia.nocookie.net/harrypotter/images/b/b3/Moly_HM_Icon.png,Moly | Harry Potter Wiki | Fandom Moly HM Icon
https://harrypotter.fandom.com/wiki/Spell,https://static.wikia.nocookie.net/harrypotter/images/c/cf/Levitation_Charm_PSF.gif/revision/latest?cb=20211219114721,Spell | Harry Potter Wiki | Fandom Levitation Charm PSF
https://harrypotter.fandom.com/wiki/Seize_and_pull_charm,https://static.wikia.nocookie.net/harrypotter/images/0/08/Carpe_Retractum_MA.jpeg/revision/latest/scale-to-width-down/268?cb=20241018122033,Seize and pull charm | Harry Potter Wiki | Fandom Carpe Retractum MA
https://harrypotter.fandom.com/wiki/Dittany,https://static.wikia.nocookie.net/harrypotter/images/4/4a/Dittany.png,Dittany | Harry Potter Wiki | Fandom Dittany
https://harrypotter.fandom.com/wiki/Wizardkind,https://static.wikia.nocookie.net/harrypotter/images/9/97/Wizardspic.png,Wizardkind | Harry Potter Wiki | Fandom Wizardspic
https://harrypotter.fandom.com/wiki/Shrivelfig,https://static.wikia.nocookie.net/harrypotter/images/4/42/ShrivelfigWW.jpeg/revision/latest/scale-to-width-down/268?cb=20240712112625,Shrivelfig | Harry Potter Wiki | Fandom ShrivelfigWW
https://harrypotter.fandom.com/wiki/Pepperup_Potion,https://static.wikia.nocookie.net/harrypotter/images/2/26/PepperupPotionHM.png,Pepperup Potion | Harry Potter Wiki | Fandom PepperupPotionHM
https://harrypotter.fandom.com/wiki/Antidote_to_Common_Poisons,https://static.wikia.nocookie.net/harrypotter/images/9/96/Antidote-to-common-poisons.png,Antidote to Common Poisons | Harry Potter Wiki | Fandom Antidote-to-common-poisons
https://harrypotter.fandom.com/wiki/Cauldron_Cake,https://static.wikia.nocookie.net/harrypotter/images/5/59/CauldronCakePottermore.png,Cauldron Cake | Harry Potter Wiki | Fandom CauldronCakePottermore
https://harrypotter.fandom.com/wiki/Takeshi_Aono,https://static.wikia.nocookie.net/harrypotter/images/5/52/Takeshi_Aono.jpg,Takeshi Aono | Harry Potter Wiki | Fandom Takeshi Aono
https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(GBC),https://static.wikia.nocookie.net/harrypotter/images/5/5f/Harry_Potter_and_the_Chamber_of_Secrets_-_Game_Boy_Color.jpg,Harry Potter and the Chamber of Secrets (GBC) | Harry Potter Wiki | Fandom COS GBC
https://harrypotter.fandom.com/wiki/Wiggentree,https://static.wikia.nocookie.net/harrypotter/images/7/74/Wiggentree_sapling.png,Wiggentree | Harry Potter Wiki | Fandom Wiggentree sapling
https://harrypotter.fandom.com/wiki/George_Weasley,https://static.wikia.nocookie.net/harrypotter/images/b/b5/George_Weasley_promo_DHF1.jpg,George Weasley | Harry Potter Wiki | Fandom DH promo front closeup George Weasley
https://harrypotter.fandom.com/wiki/Fire,https://static.wikia.nocookie.net/harrypotter/images/d/dd/Firestorm1.gif/revision/latest?cb=20140807065751,Fire | Harry Potter Wiki | Fandom Firestorm1
https://harrypotter.fandom.com/wiki/Ghoul,https://static.wikia.nocookie.net/harrypotter/images/c/cb/Ghoul_HM.png,Ghoul | Harry Potter Wiki | Fandom Ghoul HM
https://harrypotter.fandom.com/wiki/Owl_Treat,https://static.wikia.nocookie.net/harrypotter/images/4/48/Owl_treat.png,Owl Treat | Harry Potter Wiki | Fandom Owl treat
https://harrypotter.fandom.com/wiki/Marjorie_Dursley,https://static.wikia.nocookie.net/harrypotter/images/7/7e/Marjorie_dursley_promo.jpg,Marjorie Dursley | Harry Potter Wiki | Fandom Marjorie dursley promo
https://harrypotter.fandom.com/wiki/Hinkypunk,https://static.wikia.nocookie.net/harrypotter/images/e/e2/Hinkypunk_PM.png,Hinkypunk | Harry Potter Wiki | Fandom Hinkypunk PM
https://harrypotter.fandom.com/wiki/Lewis_MacLeod,https://static.wikia.nocookie.net/harrypotter/images/e/e1/Lewis_McLeod_1.jpg,Lewis MacLeod | Harry Potter Wiki | Fandom Lewis McLeod 1
https://harrypotter.fandom.com/wiki/Benjamin_Stone,https://static.wikia.nocookie.net/harrypotter/images/2/2e/Benjamin_Stone.jpg,Benjamin Stone | Harry Potter Wiki | Fandom Benjamin Stone
https://harrypotter.fandom.com/wiki/Lumos_Duo,https://static.wikia.nocookie.net/harrypotter/images/c/c3/Lumos_duo.jpg,Lumos Duo | Harry Potter Wiki | Fandom Lumos duo
https://harrypotter.fandom.com/wiki/Marauder%27s_Map,https://static.wikia.nocookie.net/harrypotter/images/a/a3/Marauder%27sMap.png,Marauder's Map | Harry Potter Wiki | Fandom Marauder'sMap
"https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(PlayStation_2,_Xbox,_GameCube)",https://static.wikia.nocookie.net/harrypotter/images/9/93/COS_PS2.jpg,"Harry Potter and the Chamber of Secrets (PlayStation 2, Xbox, GameCube) | Harry Potter Wiki | Fandom COS PS2"
https://harrypotter.fandom.com/wiki/Peter_Pettigrew,https://static.wikia.nocookie.net/harrypotter/images/e/e4/Pettigrew_DH1.jpg,Peter Pettigrew | Harry Potter Wiki | Fandom Pettigrew DH1
https://harrypotter.fandom.com/wiki/Vincent_Crabbe,https://static.wikia.nocookie.net/harrypotter/images/b/ba/Vincent_Crabbe.jpg,Vincent Crabbe | Harry Potter Wiki | Fandom Vincent Crabbe
"https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(PlayStation_2,_Xbox,_GameCube)",https://static.wikia.nocookie.net/harrypotter/images/8/84/Prisoner_of_Azkaban_game_cover_PC.jpg,Harry Potter and the Prisoner of Azkaban (video game) | Harry Potter Wiki | Fandom Prisoner of Azkaban game cover PC
https://harrypotter.fandom.com/wiki/Hippogriff,https://static.wikia.nocookie.net/harrypotter/images/a/a6/Hippogrif_FBCFWW.png,Hippogriff | Harry Potter Wiki | Fandom Hippogrif FBCFWW
https://harrypotter.fandom.com/wiki/Severing_Charm,https://static.wikia.nocookie.net/harrypotter/images/7/78/DiffindoHM.png,Severing Charm | Harry Potter Wiki | Fandom DiffindoHM
https://harrypotter.fandom.com/wiki/Freezing_Spell,https://static.wikia.nocookie.net/harrypotter/images/b/b8/Glacius.jpg,Freezing Spell | Harry Potter Wiki | Fandom Glacius
https://harrypotter.fandom.com/wiki/Eve_Karpf,https://static.wikia.nocookie.net/harrypotter/images/4/47/EveKarpf.jpg,Eve Karpf | Harry Potter Wiki | Fandom EveKarpf
https://harrypotter.fandom.com/wiki/Billywig,https://static.wikia.nocookie.net/harrypotter/images/b/b5/Billywig_FBCFWW.png,Billywig | Harry Potter Wiki | Fandom Billywig FBCFWW
https://harrypotter.fandom.com/wiki/Troll,https://static.wikia.nocookie.net/harrypotter/images/7/71/Troll-pottermore.png,Troll | Harry Potter Wiki | Fandom Troll-pottermore
